TransactionID,OrderDate,SKU,ProductName,Category,Channel,Quantity,UnitPrice,Returned,CustomerCity,PaymentMethod,DiscountCode
T00701,2025-01-18,SKU-003,Performance Sneakers White,Shoes,FB,2,76.5,No,lahore,,EIDSALE
T00702,2025-03-19,SKU-004,Performance Sneakers Black,shoes,Insta,1,88.0,No,KHI,card,FREESHIP
T00703,2025-01-20,SKU-008,Smart Watch Strap,Accessories,instagram,1,20.9,No,Karachi,Bank Transfer,WELCOME10
T00704,2025-01-16,SKU-009,Running Shorts Navy,Apparel,facebook,1,33.6,No,Rawalpindi,Bank Transfer,
T00705,2025-03-06,SKU-001,Urban Hoodie Black,Apparel,instagram,2,40.5,No,Islamabad,,
T00706,2025-01-23,SKU-001,Urban Hoodie Black,Apparel,instagram,1,47.25,No,Rawalpindi,COD,NEWCUSTOMER
T00707,2025-01-07,SKU-005,Gym Bottle Steel,Accessories,Insta,1,17.1,No,,Card,
T00708,2025-03-23,SKU-009,Running Shorts Navy,Apparel,Instagram,1,30.4,No,Faisalabad,Bank Transfer,NEWCUSTOMER
T00709,2025-02-09,SKU-009,Running Shorts Navy,Apparel,FB,1,32.0,No,Karachi,card,EIDSALE
T00710,2025-01-14,SKU-012,Laptop Sleeve 14 inch,Bags,Meta FB,1,25.2,No,Rawalpindi,card,WELCOME10
T00711,2025-03-08,SKU-015,Reusable Tote Bag,Accessories,google,2,14.0,No,Multan,,EIDSALE
T00712,2025-02-23,SKU-001,Urban Hoodie Black,Apparel,Organic,3,45.0,No,Faisalabad,Bank Transfer,EIDSALE
T00713,2025-03-13,SKU-008,Smart Watch Strap,Accessories,FB,1,20.9,No,lahore,Card,
T00714,2025-02-01,SKU-004,Performance Sneakers Black,Shoes,Instagram Ads,1,88.0,No,Karachi,Bank Transfer,
T00715,2025-02-08,SKU-008,Smart Watch Strap,Accessories,Instagram Ads,1,19.8,No,Karachi,,
T00716,2025-02-27,SKU-011,Travel Backpack,Bags,Facebook Ads,1,68.4,No,Islamabad,Card,
T00717,2025-01-07,SKU-013,Phone Tripod Mini,,Meta FB,1,23.4,No,KHI,card,EIDSALE
T00718,2025-03-14,SKU-002,Urban Hoodie Grey,Apparel,Instagram,1,42.3,No,,Bank Transfer,FREESHIP
T00719,2025-03-25,SKU-005,Gym Bottle Steel,Accessories,Meta FB,1,16.2,No,,Card,
T00720,2025-01-29,SKU-008,Smart Watch Strap,Accessories,Search,1,23.1,No,Rawalpindi,COD,WELCOME10
T00721,2025-01-06,SKU-012,Laptop Sleeve 14 inch,Bags,Instagram,1,28.0,No,Rawalpindi,Bank Transfer,
T00722,2025-02-18,SKU-001,Urban Hoodie Black,Apparel,Google Ads,1,42.75,No,KHI,Cash on Delivery,
T00723,2025-03-04,SKU-011,Travel Backpack,Bags,Facebook Ads,1,72.0,No,Lahore,card,FREESHIP
T00724,2025-02-09,SKU-013, Phone Tripod Mini ,Electronics,IG,1,27.3,No,Multan,Card,WELCOME10
T00725,2025-03-08,SKU-003,Performance Sneakers White,Shoes,Google,1,85.0,No,KHI,COD,
T00726,2025-01-15,SKU-012,Laptop Sleeve 14 inch,Bags ,FB,1,29.4,No,lahore,Card,
T00727,2025-02-18,SKU-012,Laptop Sleeve 14 inch,Bags,Google Ads,1,28.0,No,,Cash on Delivery,FREESHIP
T00728,2025-02-09,SKU-007,Wireless Earbuds Lite,Electronics,Website,1,68.25,No,Rawalpindi,COD,WELCOME10
T00729,2025-03-26,SKU-002,Urban Hoodie Grey,Apparel,facebook,1,42.3,No,KHI,Cash on Delivery,NEWCUSTOMER
T00730,2025-02-11,SKU-006,Yoga Mat Premium,Fitness,Search,2,35.0,No,Lahore,COD,WELCOME10
T00731,2025-02-14,SKU-003,Performance Sneakers White,Shoes,Search,1,85.0,No,Multan,Bank Transfer,WELCOME10
T00732,2025-03-12,SKU-006,Yoga Mat Premium,Fitness,Facebook Ads,2,35.0,No,lahore,Card,
T00733,2025-02-09,SKU-006,Yoga Mat Premium,Fitness,Instagram,3,31.5,No,Lahore,COD,
T00734,2025-03-14,SKU-013,Phone Tripod Mini,Electronics,instagram,1,26.0,No,Rawalpindi,,WELCOME10
T00735,2025-01-26,sku-004,Performance Sneakers Black,Shoes,organic,1,79.2,No,Faisalabad,,NEWCUSTOMER
T00736,2025-03-18,SKU-015,Reusable Tote Bag,Accessories,facebook,1,13.3,No,,card,NEWCUSTOMER
T00737,2025-02-05,SKU-003,Performance Sneakers White,Shoes,instagram,3,85.0,No,KHI,Card,
T00738,2025-01-16,SKU-008,Smart Watch Strap,Accessories,Insta,1,23.1,No,lahore,card,NEWCUSTOMER
T00739,2025-03-04,SKU-012,Laptop Sleeve 14 inch,Bags,Facebook,1,29.4,No,,card,
T00740,2025-02-05,SKU-014,Desk Lamp LED,Home,GAds,1,40.0,No,,,EIDSALE
T00741,2025-03-13,SKU-009,Running Shorts Navy,Apparel,instagram,1,33.6,No,Karachi,COD,EIDSALE
T00742,2025-02-20,SKU-011,Travel Backpack,,facebook,2,64.8,No,,,
T00743,2025-02-12,SKU-002,Urban Hoodie Grey,Apparel,Organic,2,47.0,No,Multan,card,
T00744,2025-01-27,SKU-008,Smart Watch Strap,Accessories,GAds,2,22.0,No,Rawalpindi,Bank Transfer,EIDSALE
T00745,2025-02-10,SKU-009,Running Shorts Navy,Apparel,Instagram Ads,1,33.6,No,Lahore,Card,WELCOME10
T00746,2025-03-13,SKU-004,Performance Sneakers Black,Shoes,Insta,1,92.4,Yes,Islamabad,,EIDSALE
T00747,2025-01-14,SKU-013,Phone Tripod Mini,Electronics,GAds,1,26.0,No,Lahore,card,WELCOME10
T00748,2025-01-29,SKU-006,Yoga Mat Premium,Fitness,Google Ads,1,35.0,No,Rawalpindi,card,WELCOME10
T00749,2025-02-19,SKU-011,Travel Backpack,Bags,GAds,2,72.0,No,Islamabad,Bank Transfer,
T00750,2025-03-06,SKU-010,Compression Shirt,Apparel,Instagram,2,34.2,No,Faisalabad,Cash on Delivery,
T00751,2025-01-09,SKU-015,Reusable Tote Bag,Accessories,Meta FB,1,14.7,No,Faisalabad,Cash on Delivery,EIDSALE
T00752,2025-03-04,SKU-006,Yoga Mat Premium,Fitness,Google Ads,4,35.0,No,KHI,card,WELCOME10
T00753,2025-01-01,SKU-015,Reusable Tote Bag,Accessories,Facebook Ads,1,14.0,No,Islamabad,COD,
T00754,2025-01-12,SKU-002,Urban Hoodie Grey,Apparel,Instagram Ads,2,44.65,No,Faisalabad,card,
T00755,2025-03-24,SKU-009, Running Shorts Navy ,,Facebook,1,32.0,No,Karachi,COD,
T00756,2025-02-19,SKU-005,Gym Bottle Steel,Accessories,Search,1,18.0,No,Islamabad,Cash on Delivery,EIDSALE
T00757,2025-01-23,SKU-007,Wireless Earbuds Lite,Electronics,google,1,65.0,No,Karachi,Bank Transfer,
T00758,2025-03-05,SKU-003,Performance Sneakers White,Shoes,Meta FB,3,80.75,No,Multan,COD,EIDSALE
T00759,2025-02-21,SKU-001,Urban Hoodie Black,Apparel,facebook,2,47.25,No,KHI,Cash on Delivery,NEWCUSTOMER
T00760,2025-03-24,SKU-003,Performance Sneakers White,Shoes,facebook,2,85.0,No,KHI,card,NEWCUSTOMER
T00761,2025-02-06,SKU-012,Laptop Sleeve 14 inch,Bags,Search,2,28.0,No,Lahore,Cash on Delivery,
T00762,2025-03-10,SKU-001,Urban Hoodie Black,Apparel,google,2,40.5,No,Islamabad,COD,
T00763,2025-03-15,SKU-009,Running Shorts Navy,Apparel,facebook,1,33.6,No,Islamabad,card,WELCOME10
T00764,2025-01-19,SKU-009,Running Shorts Navy,Apparel,IG,2,30.4,No,Faisalabad,card,
T00765,2025-01-25,SKU-013,Phone Tripod Mini,Electronics,instagram,1,27.3,No,Karachi,COD,FREESHIP
T00766,2025-02-02,SKU-015,Reusable Tote Bag,Accessories,google,1,14.0,No,Karachi,Cash on Delivery,FREESHIP
T00767,2025-03-03,SKU-002,Urban Hoodie Grey,Apparel,facebook,1,49.35,No,Lahore,,NEWCUSTOMER
T00768,2025-02-10,SKU-001,Urban Hoodie Black,Apparel,FB,1,45.0,No,Faisalabad,Cash on Delivery,
T00769,2025-02-26,SKU-001,Urban Hoodie Black,Apparel,Insta,1,45.0,No,KHI,Card,NEWCUSTOMER
T00770,2025-01-05,SKU-003,Performance Sneakers White,Shoes,FB,1,85.0,No,KHI,Card,
T00771,2025-03-24,SKU-005,Gym Bottle Steel,Accessories,google,1,18.9,No,Islamabad,card,NEWCUSTOMER
T00772,2025-01-23,SKU-015,Reusable Tote Bag,Accessories,IG,2,14.0,No,Rawalpindi,card,WELCOME10
T00773,2025-02-23,SKU-014,Desk Lamp LED,Home,Instagram Ads,1,38.0,No,Rawalpindi,Cash on Delivery,WELCOME10
T00774,2025-02-16,SKU-014,Desk Lamp LED,Home,Instagram Ads,1,40.0,No,,Card,WELCOME10
T00775,2025-02-19,SKU-015,Reusable Tote Bag,Accessories,Instagram Ads,1,14.0,No,,Cash on Delivery,WELCOME10
T00776,2025-01-17,SKU-012,Laptop Sleeve 14 inch,bags,instagram,3,25.2,No,Lahore,Card,
T00777,2025-02-15,SKU-003,Performance Sneakers White,Shoes,FB,1,85.0,No,Faisalabad,Bank Transfer,
T00778,2025-01-21,SKU-006,Yoga Mat Premium,Fitness,instagram,1,31.5,No,Islamabad,card,
T00779,2025-02-18,SKU-007,Wireless Earbuds Lite,Electronics,Search,1,65.0,No,Multan,Bank Transfer,
T00780,2025-02-08,SKU-010,Compression Shirt,Apparel,Organic,4,39.9,No,lahore,Card,NEWCUSTOMER
T00781,2025-02-02,SKU-003,Performance Sneakers White,Shoes,Meta FB,3,85.0,No,,Bank Transfer,
T00782,2025-03-26,SKU-002,Urban Hoodie Grey,Apparel,Insta,2,42.3,Yes,Faisalabad,,FREESHIP
T00783,2025-02-24,SKU-005,Gym Bottle Steel,Accessories,Facebook Ads,2,16.2,No,Multan,Cash on Delivery,
T00784,2025-02-01,SKU-001 ,Urban Hoodie Black,apparel,Insta,1,45.0,No,Multan,Cash on Delivery,
T00785,2025-02-28,SKU-009,Running Shorts Navy,Apparel,Facebook,1,32.0,No,Lahore,card,
T00786,2025-02-11,SKU-009,Running Shorts Navy,Apparel,FB,2,30.4,No,Islamabad,Cash on Delivery,
T00787,2025-03-11,SKU-008,Smart Watch Strap,Accessories,Facebook,2,22.0,No,Faisalabad,Cash on Delivery,FREESHIP
T00788,2025-02-14,SKU-011, Travel Backpack ,,IG,1,72.0,No,,Card,
T00789,2025-03-28,SKU-002,Urban Hoodie Grey,,IG,1,42.3,No,lahore,Bank Transfer,
T00790,2025-03-04,SKU-005,Gym Bottle Steel,Accessories,Direct,1,18.0,Yes,,card,FREESHIP
T00791,2025-02-23,SKU-015,Reusable Tote Bag,Accessories,GAds,1,14.7,No,Islamabad,COD,
T00792,2025-01-26,SKU-001,Urban Hoodie Black,Apparel,IG,2,40.5,No,lahore,,
T00793,2025-03-03,SKU-009,Running Shorts Navy,,Meta FB,3,32.0,No,Faisalabad,,NEWCUSTOMER
T00794,2025-02-06,SKU-005,Gym Bottle Steel,Accessories,Insta,1,17.1,No,Multan,,FREESHIP
T00795,2025-02-12,SKU-010,Compression Shirt,Apparel,Website,2,34.2,No,lahore,Card,EIDSALE
T00796,2025-03-21,SKU-005,Gym Bottle Steel,Accessories,Instagram Ads,,18.9,No,Lahore,card,WELCOME10
T00797,2025-03-21,SKU-007,Wireless Earbuds Lite,Electronics,Facebook Ads,3,61.75,No,Karachi,Bank Transfer,
T00798,2025-03-06,SKU-004,Performance Sneakers Black,Shoes ,google,2,88.0,No,Multan,card,WELCOME10
T00799,2025-02-26,SKU-012,Laptop Sleeve 14 inch,Bags,Facebook Ads,1,28.0,No,Multan,Cash on Delivery,FREESHIP
T00800,2025-03-12,SKU-001,Urban Hoodie Black,Apparel,IG,1,45.0,No,KHI,Card,
T00801,2025-01-09,SKU-003,Performance Sneakers White,Shoes,FB,3,85.0,Yes,,Cash on Delivery,
T00802,2025-01-20,SKU-008,Smart Watch Strap,Accessories,FB,1,22.0,No,Rawalpindi,card,
T00803,2025-01-18,SKU-007,Wireless Earbuds Lite,Electronics,facebook,1,65.0,No,Rawalpindi,COD,NEWCUSTOMER
T00804,2025-02-17,SKU-007,Wireless Earbuds Lite,Electronics,google,1,58.5,Yes,Rawalpindi,Cash on Delivery,EIDSALE
T00805,2025-01-16,SKU-009,Running Shorts Navy,Apparel,Instagram Ads,1,33.6,No,Rawalpindi,COD,NEWCUSTOMER
T00806,2025-01-28,SKU-014,Desk Lamp LED,Home,GAds,1,42.0,No,Rawalpindi,COD,EIDSALE
T00807,2025-02-11,SKU-007,Wireless Earbuds Lite,Electronics,Insta,3,61.75,No,Lahore,Card,NEWCUSTOMER
T00808,2025-01-01,SKU-005,Gym Bottle Steel,Accessories,instagram,3,18.0,No,,,
T00809,2025-01-19,SKU-004,Performance Sneakers Black,shoes,Direct,1,92.4,No,Lahore,Card,
T00810,2025-03-30,SKU-008,Smart Watch Strap,Accessories,Meta FB,1,23.1,No,lahore,card,WELCOME10
T00811,2025-01-09,SKU-015,Reusable Tote Bag,,GAds,2,14.0,No,Rawalpindi,,FREESHIP
T00812,2025-03-14,SKU-013,Phone Tripod Mini,,Instagram Ads,2,27.3,No,lahore,card,NEWCUSTOMER
T00813,2025-03-12,SKU-008,Smart Watch Strap,Accessories,Facebook Ads,1,19.8,No,lahore,,NEWCUSTOMER
T00814,2025-02-02,SKU-014,Desk Lamp LED,Home,Facebook Ads,1,38.0,No,Islamabad,Cash on Delivery,EIDSALE
T00815,2025-03-15,SKU-003,Performance Sneakers White,Shoes,Google Ads,2,80.75,Yes,Lahore,Bank Transfer,NEWCUSTOMER
T00816,2025-02-12,SKU-007,Wireless Earbuds Lite,Electronics,Facebook Ads,1,61.75,No,Karachi,COD,
T00817,2025-01-25,SKU-010,Compression Shirt,,,2,36.1,No,,Bank Transfer,WELCOME10
T00818,2025-01-04,SKU-001,Urban Hoodie Black,Apparel,FB,1,47.25,Yes,Faisalabad,Bank Transfer,FREESHIP
T00819,2025-03-03,SKU-009,Running Shorts Navy,,Instagram Ads,4,30.4,No,,Cash on Delivery,
T00820,2025-03-29,SKU-007,Wireless Earbuds Lite,Electronics,Facebook,3,65.0,No,lahore,card,
T00821,2025-02-11,SKU-005,Gym Bottle Steel,Accessories,google,1,17.1,No,Karachi,Cash on Delivery,WELCOME10
T00822,2025-03-10,SKU-010,Compression Shirt,Apparel,Meta FB,1,34.2,No,Karachi,,WELCOME10
T00823,2025-02-01,SKU-001,Urban Hoodie Black,Apparel,Google Ads,2,45.0,No,Karachi,Card,WELCOME10
T00824,2025-03-14,SKU-001,Urban Hoodie Black,Apparel,Instagram Ads,1,40.5,No,,Card,
T00825,2025-03-02,SKU-005,Gym Bottle Steel,Accessories,Direct,1,18.0,No,lahore,Card,
T00826,2025-01-30,SKU-003,Performance Sneakers White,,facebook,1,85.0,No,KHI,Card,EIDSALE
T00827,2025-03-03,SKU-012,Laptop Sleeve 14 inch,Bags,facebook,1,28.0,No,Islamabad,Cash on Delivery,WELCOME10
T00828,2025-01-10,SKU-008,Smart Watch Strap,Accessories,facebook,2,22.0,No,,Card,WELCOME10
T00829,2025-03-19,SKU-013,Phone Tripod Mini,Electronics,FB,1,23.4,No,Karachi,card,NEWCUSTOMER
T00830,2025-01-19,SKU-012,Laptop Sleeve 14 inch,Bags,Facebook Ads,1,26.6,No,lahore,Cash on Delivery,FREESHIP
T00831,2025-03-30,SKU-008,Smart Watch Strap,Accessories,Search,1,19.8,No,Karachi,Bank Transfer,
T00832,2025-03-07,SKU-003,Performance Sneakers White,Shoes,Website,3,76.5,Yes,,,
T00833,2025-03-30,SKU-004,Performance Sneakers Black,Shoes,GAds,2,79.2,No,Rawalpindi,COD,NEWCUSTOMER
T00834,2025-03-24,SKU-012,Laptop Sleeve 14 inch,Bags,Instagram Ads,1,,No,,Cash on Delivery,FREESHIP
T00835,2025-03-05,SKU-006,Yoga Mat Premium,Fitness,,2,31.5,No,lahore,card,FREESHIP
T00836,2025-01-07,SKU-001,Urban Hoodie Black,Apparel,Facebook,1,45.0,No,Lahore,Card,
T00837,2025-02-25,SKU-004,Performance Sneakers Black,Shoes ,Meta FB,1,88.0,No,Islamabad,card,WELCOME10
T00838,2025-03-15,SKU-011,Travel Backpack,Bags,Website,2,,No,Rawalpindi,Bank Transfer,
T00839,2025-03-18,SKU-013,Phone Tripod Mini,Electronics,Insta,1,26.0,No,Lahore,Cash on Delivery,EIDSALE
T00840,2025-03-09,SKU-005,Gym Bottle Steel,Accessories,Meta FB,1,17.1,No,,COD,WELCOME10
T00841,2025-02-07,SKU-014,Desk Lamp LED,Home,Instagram Ads,3,42.0,No,Multan,Bank Transfer,FREESHIP
T00842,2025-02-24,SKU-002,Urban Hoodie Grey,Apparel,FB,1,47.0,No,Lahore,card,EIDSALE
T00843,2025-01-21,SKU-002,Urban Hoodie Grey,Apparel,Google,1,42.3,No,Rawalpindi,card,EIDSALE
T00844,2025-03-21,SKU-001,Urban Hoodie Black,Apparel,Google Ads,1,42.75,No,Karachi,Card,EIDSALE
T00845,2025-03-01,SKU-008,Smart Watch Strap,,Insta,1,22.0,No,KHI,Card,NEWCUSTOMER
T00846,2025-01-07,SKU-007,Wireless Earbuds Lite,Electronics,Google Ads,2,65.0,No,Lahore,Card,FREESHIP
T00847,2025-03-04,SKU-010,Compression Shirt,Apparel,instagram,2,34.2,No,,Bank Transfer,NEWCUSTOMER
T00848,2025-01-17,SKU-012,Laptop Sleeve 14 inch,Bags,Meta FB,4,28.0,No,Lahore,COD,FREESHIP
T00849,2025-03-17,SKU-012,Laptop Sleeve 14 inch,Bags,GAds,1,28.0,Yes,Rawalpindi,card,WELCOME10
T00850,2025-03-23,SKU-015,Reusable Tote Bag,Accessories,Facebook,1,13.3,No,Lahore,card,
T00851,2025-01-22,SKU-001,Urban Hoodie Black,Apparel,Meta FB,1,45.0,No,Multan,Cash on Delivery,EIDSALE
T00852,2025-01-16,SKU-014,Desk Lamp LED,Home,google,2,40.0,No,,Bank Transfer,
T00853,2025-01-19,SKU-003,Performance Sneakers White,,Organic,1,85.0,No,Rawalpindi,card,NEWCUSTOMER
T00854,2025-02-24,SKU-008,Smart Watch Strap,,FB,1,22.0,No,Rawalpindi,card,WELCOME10
T00855,2025-02-28,SKU-013,Phone Tripod Mini,Electronics,Facebook Ads,2,26.0,No,Islamabad,,
T00856,2025-03-18,SKU-012,Laptop Sleeve 14 inch,Bags,Facebook,1,28.0,No,Faisalabad,Bank Transfer,
T00857,2025-01-29,SKU-014,Desk Lamp LED,Home,FB,3,42.0,No,Islamabad,Cash on Delivery,FREESHIP
T00858,2025-01-08,SKU-006,Yoga Mat Premium,Fitness,Google Ads,1,35.0,No,,Cash on Delivery,WELCOME10
T00859,2025-03-20,SKU-012,Laptop Sleeve 14 inch,Bags,Meta FB,1,26.6,No,Karachi,,
T00860,2025-01-05,SKU-002,Urban Hoodie Grey,Apparel,Website,1,,No,Karachi,Card,NEWCUSTOMER
T00861,2025-02-20,SKU-013,Phone Tripod Mini,,IG,1,23.4,No,lahore,Cash on Delivery,EIDSALE
T00862,2025-03-05,SKU-009,Running Shorts Navy,Apparel,Google,1,32.0,No,,card,WELCOME10
T00863,2025-01-27,SKU-004,Performance Sneakers Black,Shoes,FB,1,88.0,No,Multan,,EIDSALE
T00864,2025-01-16,SKU-015,Reusable Tote Bag,Accessories,Search,2,14.0,No,Karachi,Card,
T00865,2025-03-05,SKU-007,Wireless Earbuds Lite,Electronics,Website,1,65.0,No,Islamabad,Card,WELCOME10
T00866,2025-02-12,SKU-003,Performance Sneakers White,Shoes,Google Ads,1,80.75,No,Multan,Cash on Delivery,EIDSALE
T00867,2025-03-06,SKU-003,Performance Sneakers White,Shoes,Meta FB,1,80.75,No,Lahore,card,
T00868,2025-02-28,SKU-001,Urban Hoodie Black,Apparel,facebook,1,45.0,No,Multan,Cash on Delivery,WELCOME10
T00869,2025-01-05,sku-013,Phone Tripod Mini,Electronics,Search,1,26.0,Yes,Lahore,Card,EIDSALE
T00870,2025-01-03,SKU-007,Wireless Earbuds Lite,Electronics,Website,2,68.25,Yes,Rawalpindi,card,NEWCUSTOMER
T00871,2025-01-02,SKU-010,Compression Shirt,Apparel,FB,3,38.0,No,Islamabad,card,WELCOME10
T00872,2025-02-06,SKU-005,Gym Bottle Steel,Accessories ,instagram,1,18.0,No,Faisalabad,COD,
T00873,2025-03-10,SKU-007,Wireless Earbuds Lite,Electronics,Meta FB,1,65.0,No,Lahore,Cash on Delivery,
T00874,2025-03-08,SKU-013,Phone Tripod Mini,Electronics,Instagram Ads,4,27.3,No,,COD,WELCOME10
T00875,2025-03-31,SKU-001,Urban Hoodie Black,Apparel,Direct,2,42.75,No,Rawalpindi,Card,NEWCUSTOMER
T00876,2025-03-25,SKU-005,Gym Bottle Steel,Accessories,Google,3,17.1,No,lahore,Cash on Delivery,NEWCUSTOMER
T00877,2025-01-05,SKU-012,Laptop Sleeve 14 inch,Bags,Insta,1,26.6,No,Faisalabad,card,WELCOME10
T00878,2025-03-09,SKU-005,Gym Bottle Steel,Accessories,IG,1,18.0,No,Karachi,Bank Transfer,
T00879,2025-01-16,SKU-003,Performance Sneakers White,Shoes,Facebook,1,85.0,No,KHI,Bank Transfer,NEWCUSTOMER
T00880,2025-01-06,SKU-005 ,Gym Bottle Steel,Accessories,Google,1,18.0,No,lahore,Card,FREESHIP
T00881,2025-01-21,SKU-008,Smart Watch Strap,Accessories,Insta,1,22.0,No,Islamabad,COD,
T00882,2025-02-22,SKU-001,Urban Hoodie Black,Apparel,IG,1,47.25,No,Rawalpindi,Cash on Delivery,EIDSALE
T00883,2025-03-16,SKU-004,Performance Sneakers Black,Shoes,Facebook,2,88.0,No,Islamabad,Cash on Delivery,WELCOME10
T00884,2025-02-01,sku-002,Urban Hoodie Grey,Apparel,FB,2,49.35,Yes,Rawalpindi,,
T00885,2025-01-27,SKU-006,Yoga Mat Premium,Fitness,Facebook,2,35.0,No,Islamabad,COD,FREESHIP
T00886,2025-03-26,SKU-004,Performance Sneakers Black,Shoes,IG,1,88.0,Yes,Faisalabad,COD,FREESHIP
T00887,2025-01-23,SKU-006,Yoga Mat Premium,Fitness,Meta FB,1,33.25,No,,Bank Transfer,WELCOME10
T00888,2025-01-31,SKU-009,Running Shorts Navy,Apparel,instagram,1,32.0,No,Faisalabad,,FREESHIP
T00889,2025-01-31,SKU-014,Desk Lamp LED,Home,FB,2,42.0,No,KHI,Card,WELCOME10
T00890,2025-03-12,SKU-006,Yoga Mat Premium,Fitness,facebook,1,35.0,No,,,NEWCUSTOMER
T00891,2025-03-21,SKU-003,Performance Sneakers White,Shoes,Facebook,2,85.0,No,Karachi,Card,NEWCUSTOMER
T00892,2025-01-27,SKU-007,Wireless Earbuds Lite,Electronics,Instagram,1,58.5,No,,Card,EIDSALE
T00893,2025-01-12,SKU-005,Gym Bottle Steel,Accessories,Facebook,1,18.0,No,KHI,COD,
T00894,2025-03-04,SKU-013,Phone Tripod Mini,Electronics,facebook,2,26.0,No,Multan,card,NEWCUSTOMER
T00895,2025-03-22,SKU-008,Smart Watch Strap,,Google Ads,1,22.0,No,Rawalpindi,COD,EIDSALE
T00896,2025-01-18,SKU-001,Urban Hoodie Black,Apparel,Google Ads,1,45.0,No,Islamabad,Bank Transfer,
T00897,2025-01-14,SKU-002,Urban Hoodie Grey,Apparel,Facebook,1,47.0,No,KHI,Cash on Delivery,NEWCUSTOMER
T00898,2025-03-18,SKU-008,Smart Watch Strap,Accessories,Instagram Ads,1,19.8,No,Lahore,COD,FREESHIP
T00899,2025-01-12,SKU-014,Desk Lamp LED,Home,FB,3,40.0,No,Islamabad,Card,NEWCUSTOMER
T00900,2025-01-31,SKU-015,Reusable Tote Bag,Accessories,instagram,1,14.0,No,Islamabad,COD,
T00901,2025-01-29,SKU-010,Compression Shirt,Apparel,FB,1,38.0,No,Multan,Card,
T00902,2025-03-30,SKU-001,Urban Hoodie Black,Apparel,Google,1,45.0,No,Karachi,card,NEWCUSTOMER
T00903,2025-03-19,SKU-001,Urban Hoodie Black,Apparel,Facebook Ads,1,47.25,No,Islamabad,Cash on Delivery,
T00904,2025-01-10,SKU-003,Performance Sneakers White,Shoes,GAds,1,85.0,No,Faisalabad,COD,FREESHIP
T00905,2025-03-08,SKU-004,Performance Sneakers Black,Shoes,facebook,1,88.0,No,Faisalabad,COD,NEWCUSTOMER
T00906,2025-03-22,SKU-007,Wireless Earbuds Lite,Electronics ,Insta,1,58.5,No,KHI,COD,WELCOME10
T00907,2025-01-16,SKU-013,Phone Tripod Mini,Electronics,Meta FB,1,23.4,No,KHI,card,FREESHIP
T00908,2025-01-25,SKU-008,Smart Watch Strap,Accessories,Facebook Ads,1,23.1,No,Faisalabad,card,EIDSALE
T00909,2025-01-17,SKU-005,Gym Bottle Steel,Accessories,Search,1,18.0,No,,COD,EIDSALE
T00910,2025-01-06,SKU-003,Performance Sneakers White,Shoes,GAds,1,89.25,Yes,Faisalabad,card,EIDSALE
T00911,2025-03-09,SKU-007,Wireless Earbuds Lite,Electronics,Direct,2,65.0,No,Islamabad,card,NEWCUSTOMER
T00912,2025-01-05,SKU-004,Performance Sneakers Black,Shoes,IG,1,88.0,No,Karachi,card,
T00913,2025-01-13,SKU-010,Compression Shirt,Apparel,Instagram Ads,2,38.0,No,Rawalpindi,COD,FREESHIP
T00914,2025-02-22,SKU-013, Phone Tripod Mini ,Electronics,Google,3,23.4,No,,Cash on Delivery,
T00915,2025-01-24,SKU-003,Performance Sneakers White,Shoes,Facebook,1,85.0,No,,Bank Transfer,FREESHIP
T00916,2025-03-18,SKU-002,Urban Hoodie Grey,Apparel,google,3,42.3,No,Karachi,Card,NEWCUSTOMER
T00917,2025-02-07,SKU-003,Performance Sneakers White,Shoes,Instagram Ads,1,85.0,No,KHI,COD,
T00918,2025-01-10,SKU-002,Urban Hoodie Grey,Apparel,Website,1,42.3,No,lahore,card,FREESHIP
T00919,2025-03-30,SKU-002,Urban Hoodie Grey,Apparel,google,2,47.0,No,,Cash on Delivery,
T00920,2025-03-29,SKU-006,Yoga Mat Premium,Fitness,FB,1,35.0,No,,Cash on Delivery,
T00921,2025-03-13,SKU-009,Running Shorts Navy,Apparel,FB,4,32.0,No,lahore,COD,EIDSALE
T00922,2025-03-12,SKU-011,Travel Backpack,Bags,Instagram Ads,1,72.0,No,Lahore,Cash on Delivery,
T00923,2025-01-09,SKU-012,Laptop Sleeve 14 inch,Bags,FB,3,29.4,No,,Cash on Delivery,NEWCUSTOMER
T00924,2025-03-12,SKU-009,Running Shorts Navy,Apparel,google,1,28.8,No,Multan,Cash on Delivery,
T00925,2025-03-14,SKU-009,Running Shorts Navy,Apparel,Direct,3,32.0,No,,card,NEWCUSTOMER
T00926,2025-03-31,SKU-001,Urban Hoodie Black,Apparel,Insta,1,45.0,No,KHI,,WELCOME10
T00927,2025-03-19,SKU-015,Reusable Tote Bag,Accessories,Search,1,12.6,No,Karachi,COD,
T00928,2025-01-19,SKU-005,Gym Bottle Steel,Accessories,Search,1,17.1,No,Rawalpindi,Card,NEWCUSTOMER
T00929,2025-03-29,SKU-014,Desk Lamp LED,Home,Search,1,40.0,No,Rawalpindi,Cash on Delivery,EIDSALE
T00930,2025-01-04,SKU-013,Phone Tripod Mini,Electronics,FB,1,27.3,No,,Cash on Delivery,WELCOME10
T00931,2025-02-12,SKU-013,Phone Tripod Mini,,Google,1,26.0,No,Karachi,,EIDSALE
T00932,2025-03-22,SKU-008,Smart Watch Strap,Accessories,google,1,23.1,No,lahore,Cash on Delivery,EIDSALE
T00933,2025-01-18,SKU-011,Travel Backpack,,google,1,64.8,No,lahore,,
